"Model","FPR","TPR","AUC"
"GAM_simpl_down",0.434343434343434,0.736538461538462,0.736452636882783
"GAM_simpl_down",0.444444444444444,0.753846153846154,0.736452636882783
"GAM_simpl_down",0.454545454545455,0.759615384615385,0.736452636882783
"GAM_simpl_down",0.464646464646465,0.769230769230769,0.736452636882783
"GAM_simpl_down",0.474747474747475,0.773076923076923,0.736452636882783
"GAM_simpl_down",0.484848484848485,0.780769230769231,0.736452636882783
"GAM_simpl_down",0.494949494949495,0.790384615384615,0.736452636882783
"GAM_simpl_down",0.505050505050505,0.8,0.736452636882783
"GAM_simpl_down",0.515151515151515,0.801923076923077,0.736452636882783
"GAM_simpl_down",0.525252525252525,0.809615384615385,0.736452636882783
"GAM_simpl_down",0.535353535353535,0.815384615384615,0.736452636882783
"GAM_simpl_down",0.545454545454546,0.817307692307692,0.736452636882783
"GAM_simpl_down",0.555555555555556,0.825,0.736452636882783
"GAM_simpl_down",0.565656565656566,0.826923076923077,0.736452636882783
"GAM_simpl_down",0.575757575757576,0.834615384615385,0.736452636882783
"GAM_simpl_down",0.585858585858586,0.842307692307692,0.736452636882783
"GAM_simpl_down",0.595959595959596,0.85,0.736452636882783
"GAM_simpl_down",0.606060606060606,0.855769230769231,0.736452636882783
"GAM_simpl_down",0.616161616161616,0.863461538461539,0.736452636882783
"GAM_simpl_down",0.626262626262626,0.867307692307692,0.736452636882783
"GAM_simpl_down",0.636363636363636,0.869230769230769,0.736452636882783
"GAM_simpl_down",0.646464646464647,0.876923076923077,0.736452636882783
"GAM_simpl_down",0.656565656565657,0.880769230769231,0.736452636882783
"GAM_simpl_down",0.666666666666667,0.882692307692308,0.736452636882783
"GAM_simpl_down",0.676767676767677,0.892307692307692,0.736452636882783
"GAM_simpl_down",0.686868686868687,0.903846153846154,0.736452636882783
"GAM_simpl_down",0.696969696969697,0.905769230769231,0.736452636882783
"GAM_simpl_down",0.707070707070707,0.907692307692308,0.736452636882783
"GAM_simpl_down",0.717171717171717,0.911538461538462,0.736452636882783
